species_id,flavor_text,language,version
259,"Its toughened hind legs enable it to stand
upright. Because it weakens if its skin
dries out, it replenishes fluids by playing
in mud.",en,emerald
259,"It is at its best when on muddy ground
with poor footing. It quickly overwhelms
foes struggling in mud.",en,firered
259,"It is at its best when on muddy ground
with poor footing. It quickly overwhelms
foes struggling in mud.",en,leafgreen
259,"Its sturdy legs give it sure
footing, even in mud. It
burrows into dirt to sleep.",en,diamond
259,"Its sturdy legs give it sure
footing, even in mud. It
burrows into dirt to sleep.",en,pearl
259,"Its sturdy legs give it sure
footing, even in mud. It
burrows into dirt to sleep.",en,platinum
259,"Living on muddy ground that
provides poor footing has made
its legs sturdy.",en,heartgold
259,"Living on muddy ground that
provides poor footing has made
its legs sturdy.",en,soulsilver
259,"Its sturdy legs give it sure
footing, even in mud. It
burrows into dirt to sleep.",en,black
259,"Its sturdy legs give it sure
footing, even in mud. It
burrows into dirt to sleep.",en,white
259,"Its sturdy legs give it sure
footing, even in mud. It
burrows into dirt to sleep.",en,black-2
259,"Its sturdy legs give it sure
footing, even in mud. It
burrows into dirt to sleep.",en,white-2
259,"Its sturdy legs give it sure footing, even in mud.
It burrows into dirt to sleep.",en,x
259,"Living on muddy ground that provides poor footing
has made its legs sturdy.",en,y
259,"The surface of Marshtomp’s body is enveloped by a thin, sticky
film that enables it to live on land. This Pokémon plays in mud
on beaches when the ocean tide is low.",en,omega-ruby
259,"Marshtomp is much faster at traveling through mud than it is at
swimming. This Pokémon’s hindquarters exhibit obvious
development, giving it the ability to walk on just its hind legs.",en,alpha-sapphire
260,"SWAMPERT is very strong. It has enough
power to easily drag a boulder weighing
more than a ton.This POKéMON also has powerful vision
that lets it see even in murky water.",en,ruby
260,"SWAMPERT predicts storms by sensing
subtle differences in the sounds of
waves and tidal winds with its fins.If a storm is approaching, it piles up
boulders to protect itself.",en,sapphire
260,"If it senses the approach of a storm and
a tidal wave, it protects its seaside nest
by piling up boulders. It swims as fast as
a jet ski.",en,emerald
260,"Its arms are rock-hard. With one swing,
they can batter down its foe. It makes its
nest on beautiful beaches.",en,firered
260,"Its arms are rock-hard. With one swing,
they can batter down its foe. It makes its
nest on beautiful beaches.",en,leafgreen
260,"It can swim while towing a large
ship. It bashes down foes with a
swing of its thick arms.",en,diamond
260,"It can swim while towing a large
ship. It bashes down foes with a
swing of its thick arms.",en,pearl
260,"It can swim while towing a large
ship. It bashes down foes with a
swing of its thick arms.",en,platinum
260,"Its arms are hard as rock.
With one swing, it can
break a boulder into pieces.",en,heartgold
260,"Its arms are hard as rock.
With one swing, it can
break a boulder into pieces.",en,soulsilver
260,"It can swim while towing a large
ship. It bashes down foes with a
swing of its thick arms.",en,black
260,"It can swim while towing a large
ship. It bashes down foes with a
swing of its thick arms.",en,white
260,"It can swim while towing a large
ship. It bashes down foes with a
swing of its thick arms.",en,black-2
260,"It can swim while towing a large
ship. It bashes down foes with a
swing of its thick arms.",en,white-2
260,"Its arms are hard as rock. With one swing, it can
break a boulder into pieces.",en,x
260,"It can swim while towing a large ship. It bashes
down foes with a swing of its thick arms.",en,y
260,"Swampert is very strong. It has enough power to easily drag a
boulder weighing more than a ton. This Pokémon also has
powerful vision that lets it see even in murky water.",en,omega-ruby
260,"Swampert predicts storms by sensing subtle differences in the
sounds of waves and tidal winds with its fins. If a storm is
approaching, it piles up boulders to protect itself.",en,alpha-sapphire
261,"At first sight, POOCHYENA takes a bite
at anything that moves.
This POKéMON chases after prey untilthe victim becomes exhausted.
However, it may turn tail if the prey
strikes back.",en,ruby
261,"POOCHYENA is an omnivore - it will eat
anything. A distinguishing feature is
how large its fangs are compared toits body. This POKéMON tries to
intimidate its foes by making the hair
on its tail bristle out.",en,sapphire
261,"It savagely threatens foes with bared
fangs. It chases after fleeing targets
tenaciously. It turns tail and runs,
however, if the foe strikes back.",en,emerald
261,"It has a very tenacious nature. Its acute
sense of smell lets it chase a chosen
prey without ever losing track.",en,firered
261,"It has a very tenacious nature. Its acute
sense of smell lets it chase a chosen
prey without ever losing track.",en,leafgreen
261,"A Pokémon with a persistent
nature, it chases its chosen prey
until the prey becomes exhausted.",en,diamond
261,"A Pokémon with a persistent
nature, it chases its chosen prey
until the prey becomes exhausted.",en,pearl
261,"A Pokémon with a persistent
nature, it chases its chosen prey
until the prey becomes exhausted.",en,platinum
261,"It chases its prey until the victim
becomes exhausted. However, it
turns tail if the prey strikes back.",en,heartgold
261,"It chases its prey until the victim
becomes exhausted. However, it
turns tail if the prey strikes back.",en,soulsilver
261,"A Pokémon with a persistent
nature, it chases its chosen prey
until the prey becomes exhausted.",en,black
261,"A Pokémon with a persistent
nature, it chases its chosen prey
until the prey becomes exhausted.",en,white
261,"A Pokémon with a persistent
nature, it chases its chosen prey
until the prey becomes exhausted.",en,black-2
261,"A Pokémon with a persistent
nature, it chases its chosen prey
until the prey becomes exhausted.",en,white-2
261,"A Pokémon with a persistent nature, it chases its
chosen prey until the prey becomes exhausted.",en,x
261,"It has a very tenacious nature. Its acute sense of
smell lets it chase a chosen prey without ever
losing track.",en,y
261,"At first sight, Poochyena takes a bite at anything that moves.
This Pokémon chases after prey until the victim becomes
exhausted. However, it may turn tail if the prey strikes back.",en,omega-ruby
261,"Poochyena is an omnivore—it will eat anything. A distinguishing
feature is how large its fangs are compared to its body. This
Pokémon tries to intimidate its foes by making the hair on its
tail bristle out.",en,alpha-sapphire
262,"MIGHTYENA gives obvious signals when
it is preparing to attack. It starts to
growl deeply and then flattens its body.This POKéMON will bite savagely with its
sharply pointed fangs.",en,ruby
262,"MIGHTYENA travel and act as a pack
in the wild. The memory of its life in the
wild compels the POKéMON to obey onlythose TRAINERS that it recognizes to
possess superior skill.",en,sapphire
262,"In the wild, MIGHTYENA live in a pack.
They never defy their leader’s orders.
They defeat foes with perfectly
coordinated teamwork.",en,emerald
262,"It will always obey the commands of a
skilled TRAINER. Its behavior arises from
its living in packs in ancient times.",en,firered
262,"It will always obey the commands of a
skilled TRAINER. Its behavior arises from
its living in packs in ancient times.",en,leafgreen
262,"It chases down prey in a pack.
It will never disobey the commands
of a skilled Trainer.",en,diamond
262,"It chases down prey in a pack.
It will never disobey the commands
of a skilled Trainer.",en,pearl
262,"It chases down prey in a pack.
It will never disobey the commands
of a skilled Trainer.",en,platinum
262,"It chases down prey in a pack of
around ten. They defeat foes with
perfectly coordinated teamwork.",en,heartgold
262,"It chases down prey in a pack of
around ten. They defeat foes with
perfectly coordinated teamwork.",en,soulsilver
262,"It chases down prey in a pack.
It will never disobey the commands
of a skilled Trainer.",en,black
262,"It chases down prey in a pack.
It will never disobey the commands
of a skilled Trainer.",en,white
262,"It chases down prey in a pack.
It will never disobey the commands
of a skilled Trainer.",en,black-2
262,"It chases down prey in a pack.
It will never disobey the commands
of a skilled Trainer.",en,white-2
262,"It will always obey the commands of a skilled
Trainer. Its behavior arises from its living in packs
in ancient times.",en,x
262,"It chases down prey in a pack of around ten.
They defeat foes with perfectly
coordinated teamwork.",en,y
262,"Mightyena gives obvious signals when it is preparing to attack.
It starts to growl deeply and then flattens its body.
This Pokémon will bite savagely with its sharply pointed fangs.",en,omega-ruby
262,"Mightyena travel and act as a pack in the wild. The memory
of its life in the wild compels the Pokémon to obey only
those Trainers that it recognizes to possess superior skill.",en,alpha-sapphire
263,"ZIGZAGOON restlessly wanders
everywhere at all times. This POKéMON
does so because it is very curious.It becomes interested in anything
that it happens to see.",en,ruby
263,"The hair on ZIGZAGOON’s back is 
bristly. It rubs the hard back hair
against trees to leave its territorialmarkings.
This POKéMON may play dead to fool foes
in battle.",en,sapphire
263,"Rubbing its nose against the ground, it
always wanders about back and forth in
search of something. It is distinguished
by the zigzag footprints it leaves.",en,emerald
